Id_Rssd,Type,N,asOfDate
2162966,Non-member Bank,3,2006-12-31
2162966,Finance Company,1,2006-12-31
2162966,Federal Savings Bank,1,2006-12-31
2162966,Savings & Loan Holding Company,1,2007-03-31
2162966,Non-member Bank,3,2007-03-31
2162966,Finance Company,1,2007-03-31
2162966,Federal Savings Bank,1,2007-03-31
2162966,Savings & Loan Holding Company,1,2007-06-30
2162966,Finance Company,1,2007-06-30
2162966,Non-member Bank,2,2007-06-30
2162966,Federal Savings Bank,1,2007-06-30
2162966,Savings & Loan Holding Company,1,2007-09-30
2162966,Finance Company,1,2007-09-30
2162966,Non-member Bank,2,2007-09-30
2162966,Federal Savings Bank,1,2007-09-30
2162966,Savings & Loan Holding Company,1,2007-12-31
2162966,Finance Company,1,2007-12-31
2162966,Non-member Bank,2,2007-12-31
2162966,Federal Savings Bank,1,2007-12-31
2162966,Savings & Loan Holding Company,1,2008-03-31
2162966,Finance Company,1,2008-03-31
2162966,Non-member Bank,2,2008-03-31
2162966,Federal Savings Bank,1,2008-03-31
2162966,Savings & Loan Holding Company,1,2008-06-30
2162966,Finance Company,1,2008-06-30
2162966,Non-member Bank,2,2008-06-30
2162966,Federal Savings Bank,1,2008-06-30
2162966,Financial Holding Company - Domestic,4,2008-09-30
2162966,Securities Broker/Dealer,1,2008-09-30
2162966,Domestic Entity Other,2194,2008-09-30
2162966,International Nonbank Sub of Domestic Entities,1267,2008-09-30
2162966,National Bank,1,2008-09-30
2162966,Foreign Entity Other,10,2008-09-30
2162966,Data Processing Servicer,2,2008-09-30
2162966,Finance Company,3,2008-09-30
2162966,Federal Savings Bank,1,2008-09-30
2162966,Non-deposit Trust Company - Member,1,2008-09-30
2162966,Financial Holding Company - Domestic,4,2008-12-31
2162966,Securities Broker/Dealer,1,2008-12-31
2162966,Domestic Entity Other,2200,2008-12-31
2162966,International Nonbank Sub of Domestic Entities,1276,2008-12-31
2162966,National Bank,2,2008-12-31
2162966,Foreign Entity Other,10,2008-12-31
2162966,Finance Company,4,2008-12-31
2162966,Data Processing Servicer,2,2008-12-31
2162966,Federal Savings Bank,1,2008-12-31
2162966,Non-deposit Trust Company - Member,1,2008-12-31
2162966,Financial Holding Company - Domestic,4,2009-03-31
2162966,Securities Broker/Dealer,1,2009-03-31
2162966,Domestic Entity Other,2219,2009-03-31
2162966,International Nonbank Sub of Domestic Entities,1291,2009-03-31
2162966,National Bank,2,2009-03-31
2162966,Foreign Entity Other,10,2009-03-31
2162966,Finance Company,4,2009-03-31
2162966,Data Processing Servicer,2,2009-03-31
2162966,Federal Savings Bank,1,2009-03-31
2162966,Non-deposit Trust Company - Member,1,2009-03-31
2162966,Financial Holding Company - Domestic,4,2009-06-30
2162966,Securities Broker/Dealer,1,2009-06-30
2162966,Domestic Entity Other,2302,2009-06-30
2162966,International Nonbank Sub of Domestic Entities,1330,2009-06-30
2162966,Finance Company,5,2009-06-30
2162966,National Bank,2,2009-06-30
2162966,Foreign Entity Other,5,2009-06-30
2162966,Data Processing Servicer,2,2009-06-30
2162966,Federal Savings Bank,1,2009-06-30
2162966,Non-deposit Trust Company - Member,1,2009-06-30
2162966,Financial Holding Company - Domestic,4,2009-09-30
2162966,Securities Broker/Dealer,1,2009-09-30
2162966,Domestic Entity Other,2376,2009-09-30
2162966,International Nonbank Sub of Domestic Entities,1351,2009-09-30
2162966,Finance Company,5,2009-09-30
2162966,National Bank,2,2009-09-30
2162966,Foreign Entity Other,5,2009-09-30
2162966,Data Processing Servicer,2,2009-09-30
2162966,Federal Savings Bank,1,2009-09-30
2162966,Non-deposit Trust Company - Member,1,2009-09-30
2162966,Financial Holding Company - Domestic,4,2009-12-31
2162966,Securities Broker/Dealer,1,2009-12-31
2162966,Domestic Entity Other,2401,2009-12-31
2162966,International Nonbank Sub of Domestic Entities,1357,2009-12-31
2162966,Finance Company,4,2009-12-31
2162966,National Bank,2,2009-12-31
2162966,Foreign Entity Other,5,2009-12-31
2162966,Data Processing Servicer,2,2009-12-31
2162966,Federal Savings Bank,1,2009-12-31
2162966,Non-deposit Trust Company - Member,1,2009-12-31
2162966,Financial Holding Company - Domestic,3,2010-03-31
2162966,Securities Broker/Dealer,1,2010-03-31
2162966,Domestic Entity Other,2432,2010-03-31
2162966,International Nonbank Sub of Domestic Entities,1335,2010-03-31
2162966,Finance Company,4,2010-03-31
2162966,National Bank,2,2010-03-31
2162966,Foreign Entity Other,5,2010-03-31
2162966,Data Processing Servicer,2,2010-03-31
2162966,Federal Savings Bank,1,2010-03-31
2162966,Bank Holding Company,1,2010-03-31
2162966,Non-deposit Trust Company - Member,1,2010-03-31
2162966,Financial Holding Company - Domestic,3,2010-06-30
2162966,Securities Broker/Dealer,1,2010-06-30
2162966,Domestic Entity Other,2318,2010-06-30
2162966,International Nonbank Sub of Domestic Entities,1347,2010-06-30
2162966,Finance Company,4,2010-06-30
2162966,National Bank,2,2010-06-30
2162966,Foreign Entity Other,5,2010-06-30
2162966,Data Processing Servicer,2,2010-06-30
2162966,Federal Savings Bank,1,2010-06-30
2162966,Bank Holding Company,1,2010-06-30
2162966,Non-deposit Trust Company - Member,1,2010-06-30
2162966,Financial Holding Company - Domestic,3,2010-09-30
2162966,Securities Broker/Dealer,1,2010-09-30
2162966,Domestic Entity Other,2340,2010-09-30
2162966,International Nonbank Sub of Domestic Entities,1351,2010-09-30
2162966,Finance Company,4,2010-09-30
2162966,National Bank,3,2010-09-30
2162966,Foreign Entity Other,5,2010-09-30
2162966,Data Processing Servicer,2,2010-09-30
2162966,Bank Holding Company,1,2010-09-30
2162966,Non-deposit Trust Company - Member,1,2010-09-30
2162966,Financial Holding Company - Domestic,3,2010-12-31
2162966,Securities Broker/Dealer,1,2010-12-31
2162966,Domestic Entity Other,2327,2010-12-31
2162966,International Nonbank Sub of Domestic Entities,1353,2010-12-31
2162966,Finance Company,4,2010-12-31
2162966,National Bank,2,2010-12-31
2162966,Foreign Entity Other,5,2010-12-31
2162966,Data Processing Servicer,2,2010-12-31
2162966,Non-deposit Trust Company - Member,1,2010-12-31
2162966,Financial Holding Company - Domestic,3,2011-03-31
2162966,Securities Broker/Dealer,1,2011-03-31
2162966,Domestic Entity Other,2240,2011-03-31
2162966,International Nonbank Sub of Domestic Entities,1336,2011-03-31
2162966,Finance Company,4,2011-03-31
2162966,National Bank,2,2011-03-31
2162966,Data Processing Servicer,2,2011-03-31
2162966,Foreign Entity Other,2,2011-03-31
2162966,Non-deposit Trust Company - Member,1,2011-03-31
2162966,Financial Holding Company - Domestic,3,2011-06-30
2162966,National Bank,2,2011-06-30
2162966,Domestic Entity Other,2231,2011-06-30
2162966,International Nonbank Sub of Domestic Entities,1335,2011-06-30
2162966,Securities Broker/Dealer,1,2011-06-30
2162966,Finance Company,4,2011-06-30
2162966,Data Processing Servicer,2,2011-06-30
2162966,Foreign Entity Other,2,2011-06-30
2162966,Non-deposit Trust Company - Member,1,2011-06-30
2162966,Financial Holding Company - Domestic,3,2011-09-30
2162966,National Bank,2,2011-09-30
2162966,Securities Broker/Dealer,1,2011-09-30
2162966,Domestic Entity Other,2175,2011-09-30
2162966,International Nonbank Sub of Domestic Entities,1301,2011-09-30
2162966,Finance Company,4,2011-09-30
2162966,Data Processing Servicer,2,2011-09-30
2162966,Foreign Entity Other,3,2011-09-30
2162966,Financial Holding Company - Domestic,3,2011-12-31
2162966,Domestic Entity Other,2164,2011-12-31
2162966,International Nonbank Sub of Domestic Entities,1265,2011-12-31
2162966,Foreign Entity Other,2,2011-12-31
2162966,Finance Company,4,2011-12-31
2162966,Data Processing Servicer,2,2011-12-31
2162966,Securities Broker/Dealer,1,2011-12-31
2162966,Bank Holding Company,1,2011-12-31
2162966,National Bank,2,2011-12-31
2162966,Financial Holding Company - Domestic,3,2012-03-31
2162966,Domestic Entity Other,2153,2012-03-31
2162966,International Nonbank Sub of Domestic Entities,1251,2012-03-31
2162966,Foreign Entity Other,2,2012-03-31
2162966,Finance Company,4,2012-03-31
2162966,Data Processing Servicer,2,2012-03-31
2162966,Securities Broker/Dealer,1,2012-03-31
2162966,Bank Holding Company,1,2012-03-31
2162966,National Bank,2,2012-03-31
2162966,Financial Holding Company - Domestic,3,2012-06-30
2162966,Domestic Entity Other,2171,2012-06-30
2162966,International Nonbank Sub of Domestic Entities,1229,2012-06-30
2162966,Foreign Entity Other,2,2012-06-30
2162966,Finance Company,4,2012-06-30
2162966,Data Processing Servicer,2,2012-06-30
2162966,Securities Broker/Dealer,1,2012-06-30
2162966,Bank Holding Company,1,2012-06-30
2162966,National Bank,2,2012-06-30
2162966,Financial Holding Company - Domestic,3,2012-09-30
2162966,Domestic Entity Other,2172,2012-09-30
2162966,International Nonbank Sub of Domestic Entities,1185,2012-09-30
2162966,Foreign Entity Other,2,2012-09-30
2162966,Finance Company,4,2012-09-30
2162966,Data Processing Servicer,2,2012-09-30
2162966,Securities Broker/Dealer,1,2012-09-30
2162966,Bank Holding Company,1,2012-09-30
2162966,National Bank,2,2012-09-30
2162966,Financial Holding Company - Domestic,3,2012-12-31
2162966,Domestic Entity Other,2145,2012-12-31
2162966,International Nonbank Sub of Domestic Entities,1165,2012-12-31
2162966,Foreign Entity Other,2,2012-12-31
2162966,Finance Company,4,2012-12-31
2162966,Data Processing Servicer,2,2012-12-31
2162966,Securities Broker/Dealer,1,2012-12-31
2162966,Bank Holding Company,1,2012-12-31
2162966,National Bank,2,2012-12-31
2162966,Financial Holding Company - Domestic,3,2013-03-31
2162966,Domestic Entity Other,2134,2013-03-31
2162966,International Nonbank Sub of Domestic Entities,1137,2013-03-31
2162966,Foreign Entity Other,2,2013-03-31
2162966,Finance Company,3,2013-03-31
2162966,Data Processing Servicer,2,2013-03-31
2162966,Securities Broker/Dealer,1,2013-03-31
2162966,Bank Holding Company,1,2013-03-31
2162966,National Bank,2,2013-03-31
2162966,Financial Holding Company - Domestic,3,2013-06-30
2162966,Domestic Entity Other,2089,2013-06-30
2162966,International Nonbank Sub of Domestic Entities,1122,2013-06-30
2162966,Foreign Entity Other,2,2013-06-30
2162966,Finance Company,3,2013-06-30
2162966,Data Processing Servicer,2,2013-06-30
2162966,Securities Broker/Dealer,1,2013-06-30
2162966,Bank Holding Company,1,2013-06-30
2162966,National Bank,2,2013-06-30
2162966,Financial Holding Company - Domestic,3,2013-09-30
2162966,Domestic Entity Other,2065,2013-09-30
2162966,International Nonbank Sub of Domestic Entities,1132,2013-09-30
2162966,Foreign Entity Other,2,2013-09-30
2162966,Finance Company,3,2013-09-30
2162966,Data Processing Servicer,2,2013-09-30
2162966,Securities Broker/Dealer,1,2013-09-30
2162966,Bank Holding Company,1,2013-09-30
2162966,National Bank,2,2013-09-30
2162966,Financial Holding Company - Domestic,3,2013-12-31
2162966,Domestic Entity Other,2051,2013-12-31
2162966,International Nonbank Sub of Domestic Entities,1085,2013-12-31
2162966,Foreign Entity Other,2,2013-12-31
2162966,Data Processing Servicer,2,2013-12-31
2162966,Finance Company,2,2013-12-31
2162966,Securities Broker/Dealer,1,2013-12-31
2162966,Bank Holding Company,1,2013-12-31
2162966,National Bank,2,2013-12-31
2162966,Financial Holding Company - Domestic,3,2014-03-31
2162966,Domestic Entity Other,2037,2014-03-31
2162966,International Nonbank Sub of Domestic Entities,1070,2014-03-31
2162966,Foreign Entity Other,2,2014-03-31
2162966,Data Processing Servicer,2,2014-03-31
2162966,Finance Company,2,2014-03-31
2162966,Securities Broker/Dealer,1,2014-03-31
2162966,Bank Holding Company,1,2014-03-31
2162966,National Bank,2,2014-03-31
2162966,Financial Holding Company - Domestic,3,2014-06-30
2162966,Domestic Entity Other,2036,2014-06-30
2162966,International Nonbank Sub of Domestic Entities,1045,2014-06-30
2162966,Foreign Entity Other,2,2014-06-30
2162966,Data Processing Servicer,2,2014-06-30
2162966,Finance Company,2,2014-06-30
2162966,Securities Broker/Dealer,1,2014-06-30
2162966,Bank Holding Company,1,2014-06-30
2162966,National Bank,2,2014-06-30
2162966,Financial Holding Company - Domestic,3,2014-09-30
2162966,Domestic Entity Other,2028,2014-09-30
2162966,International Nonbank Sub of Domestic Entities,1044,2014-09-30
2162966,Foreign Entity Other,2,2014-09-30
2162966,Data Processing Servicer,2,2014-09-30
2162966,Finance Company,2,2014-09-30
2162966,Securities Broker/Dealer,1,2014-09-30
2162966,Bank Holding Company,1,2014-09-30
2162966,National Bank,2,2014-09-30
2162966,Financial Holding Company - Domestic,3,2014-12-31
2162966,Domestic Entity Other,1991,2014-12-31
2162966,International Nonbank Sub of Domestic Entities,1037,2014-12-31
2162966,Data Processing Servicer,2,2014-12-31
2162966,Foreign Entity Other,1,2014-12-31
2162966,Finance Company,2,2014-12-31
2162966,Securities Broker/Dealer,1,2014-12-31
2162966,Bank Holding Company,1,2014-12-31
2162966,National Bank,2,2014-12-31
2162966,Financial Holding Company - Domestic,3,2015-03-31
2162966,Domestic Entity Other,1978,2015-03-31
2162966,International Nonbank Sub of Domestic Entities,1024,2015-03-31
2162966,Data Processing Servicer,2,2015-03-31
2162966,Foreign Entity Other,1,2015-03-31
2162966,Finance Company,2,2015-03-31
2162966,Securities Broker/Dealer,1,2015-03-31
2162966,Bank Holding Company,1,2015-03-31
2162966,National Bank,2,2015-03-31
2162966,Financial Holding Company - Domestic,3,2015-06-30
2162966,Domestic Entity Other,1973,2015-06-30
2162966,International Nonbank Sub of Domestic Entities,1029,2015-06-30
2162966,Data Processing Servicer,2,2015-06-30
2162966,Foreign Entity Other,1,2015-06-30
2162966,Finance Company,2,2015-06-30
2162966,Securities Broker/Dealer,1,2015-06-30
2162966,Bank Holding Company,1,2015-06-30
2162966,National Bank,2,2015-06-30
2162966,Financial Holding Company - Domestic,3,2015-09-30
2162966,Domestic Entity Other,1973,2015-09-30
2162966,International Nonbank Sub of Domestic Entities,1013,2015-09-30
2162966,Data Processing Servicer,2,2015-09-30
2162966,Foreign Entity Other,1,2015-09-30
2162966,Finance Company,2,2015-09-30
2162966,Securities Broker/Dealer,1,2015-09-30
2162966,Bank Holding Company,1,2015-09-30
2162966,National Bank,2,2015-09-30
2162966,Financial Holding Company - Domestic,3,2015-12-31
2162966,Domestic Entity Other,1878,2015-12-31
2162966,International Nonbank Sub of Domestic Entities,974,2015-12-31
2162966,Data Processing Servicer,2,2015-12-31
2162966,Foreign Entity Other,1,2015-12-31
2162966,Finance Company,2,2015-12-31
2162966,Securities Broker/Dealer,1,2015-12-31
2162966,Bank Holding Company,1,2015-12-31
2162966,National Bank,2,2015-12-31
2162966,Financial Holding Company - Domestic,3,2016-03-31
2162966,Domestic Entity Other,1868,2016-03-31
2162966,International Nonbank Sub of Domestic Entities,973,2016-03-31
2162966,Data Processing Servicer,2,2016-03-31
2162966,Finance Company,2,2016-03-31
2162966,Securities Broker/Dealer,1,2016-03-31
2162966,Bank Holding Company,1,2016-03-31
2162966,National Bank,2,2016-03-31
2162966,Financial Holding Company - Domestic,3,2016-06-30
2162966,Domestic Entity Other,1745,2016-06-30
2162966,International Nonbank Sub of Domestic Entities,961,2016-06-30
2162966,Data Processing Servicer,2,2016-06-30
2162966,Finance Company,2,2016-06-30
2162966,Securities Broker/Dealer,1,2016-06-30
2162966,Bank Holding Company,1,2016-06-30
2162966,National Bank,2,2016-06-30
2162966,Financial Holding Company - Domestic,3,2016-09-30
2162966,Domestic Entity Other,1760,2016-09-30
2162966,International Nonbank Sub of Domestic Entities,975,2016-09-30
2162966,Data Processing Servicer,2,2016-09-30
2162966,Finance Company,2,2016-09-30
2162966,Securities Broker/Dealer,1,2016-09-30
2162966,Bank Holding Company,1,2016-09-30
2162966,National Bank,2,2016-09-30
2162966,Financial Holding Company - Domestic,3,2016-12-31
2162966,Domestic Entity Other,1744,2016-12-31
2162966,International Nonbank Sub of Domestic Entities,960,2016-12-31
2162966,Foreign Entity Other,1,2016-12-31
2162966,Data Processing Servicer,2,2016-12-31
2162966,Finance Company,2,2016-12-31
2162966,Securities Broker/Dealer,1,2016-12-31
2162966,Bank Holding Company,1,2016-12-31
2162966,National Bank,2,2016-12-31
2162966,Financial Holding Company - Domestic,3,2017-03-31
2162966,Domestic Entity Other,1555,2017-03-31
2162966,International Nonbank Sub of Domestic Entities,952,2017-03-31
2162966,Foreign Entity Other,1,2017-03-31
2162966,Data Processing Servicer,2,2017-03-31
2162966,Finance Company,2,2017-03-31
2162966,Securities Broker/Dealer,1,2017-03-31
2162966,Bank Holding Company,1,2017-03-31
2162966,National Bank,2,2017-03-31
2162966,Financial Holding Company - Domestic,3,2017-06-30
2162966,Domestic Entity Other,1558,2017-06-30
2162966,International Nonbank Sub of Domestic Entities,960,2017-06-30
2162966,Foreign Entity Other,1,2017-06-30
2162966,Data Processing Servicer,2,2017-06-30
2162966,Finance Company,2,2017-06-30
2162966,Securities Broker/Dealer,1,2017-06-30
2162966,Bank Holding Company,1,2017-06-30
2162966,National Bank,2,2017-06-30
2162966,Financial Holding Company - Domestic,3,2017-09-30
2162966,Domestic Entity Other,1512,2017-09-30
2162966,International Nonbank Sub of Domestic Entities,957,2017-09-30
2162966,Data Processing Servicer,2,2017-09-30
2162966,Finance Company,2,2017-09-30
2162966,Securities Broker/Dealer,2,2017-09-30
2162966,Bank Holding Company,1,2017-09-30
2162966,National Bank,2,2017-09-30
2162966,Financial Holding Company - Domestic,3,2017-12-31
2162966,Domestic Entity Other,1462,2017-12-31
2162966,International Nonbank Sub of Domestic Entities,960,2017-12-31
